0.2694,255.94464
0.27096,256.04303
0.27231,257.22073
0.27413,256.43835
0.27608,256.95859
0.27779,257.62842
0.27944,257.6571
0.28123,259.03244
0.28328,258.62445
0.28501,257.17648
0.28651,256.05844
0.28819,255.11574
0.29004,255.43114
0.29173,256.41583
0.29339,257.49854
0.29508,258.21561
0.29704,258.3165
0.29889,257.82397
0.30063,256.69693
0.30211,255.07404
0.30395,254.49054
0.30572,254.47852
0.30743,254.14166
0.30867,255.57233
0.3107,256.0997
0.31258,256.81088
0.31436,257.74268
0.31583,256.66678
0.31779,256.2753
0.31977,256.51105
0.32152,255.96881
0.32298,256.02292
0.32483,257.31989
0.32696,255.87025
0.32865,254.91492
0.33005,255.6041
0.33169,252.16731
0.33376,251.98163
0.33546,252.73225
0.33699,253.06514
0.33852,256.91483
0.34091,257.54535
0.3429,257.13202
0.34455,256.8638
0.34621,256.27124
0.34849,256.76132
0.35061,256.9599
0.35241,257.02261
0.35409,256.67157
0.35627,256.29709
0.35837,255.30893
0.36022,254.53032
0.36155,254.73589
0.3637,254.00142
0.36586,253.93077
0.36771,252.66353
0.36903,252.97702
0.37107,253.16418
0.37318,253.08447
0.37506,253.74171
0.37666,253.90338
0.37852,253.08893
0.38081,253.49164
0.38279,253.522
0.38459,252.39386
0.38624,254.36528
0.38856,253.5107
0.39055,252.63222
0.39235,253.49043
0.39364,249.92834
0.39608,250.39259
0.39815,251.43297
0.39999,251.34779
0.40158,254.1599
0.40411,254.98532
0.40641,255.35869
0.40848,255.87785
0.41034,254.67252
0.41261,252.66689
0.41491,251.10553
0.41669,249.89687
0.41815,248.21445
0.42013,249.10172
0.42237,248.71307
0.42427,248.5576
0.42574,249.90042
0.42766,248.86552
0.43018,250.2525
0.43233,251.48985
0.43415,252.26804
0.4362,253.63972
0.43892,253.25461
0.44126,252.39368
0.44316,252.0166
0.44506,251.34262
0.44771,250.70854
0.44997,250.02351
0.45197,248.04724
0.45338,249.3111
0.45596,248.57158
0.45825,247.1983
0.46017,247.10133
0.46143,244.3468
0.46388,244.94801
0.46614,245.92412
0.46811,245.42561
0.46979,247.02444
0.47201,247.97656
0.47462,247.30855
0.47668,248.26326
0.47856,249.30727
0.4807,247.31624
0.4834,246.98297
0.48561,245.93283
0.48738,243.78117
0.48922,246.62433
0.4919,245.92561
0.49421,245.78603
0.49597,246.85715
0.49797,244.40921
0.50073,244.97716
0.50314,245.02086
0.50501,243.61652
0.50682,243.31825
0.5094,243.18286
0.51187,242.34335
0.51372,241.98682
0.51541,241.63202
0.51782,240.51682
0.52025,240.67068
0.52242,239.40097
0.5239,241.1543
0.52624,242.72701
0.529,242.45987
0.5313,243.27721
0.53297,242.22928
0.53529,240.57011
0.53811,240.63722
0.54048,239.40501
0.54226,238.90381
0.54422,240.93765
0.54715,241.36792
0.5496,241.73282
0.55155,243.47104
0.55371,240.83243
0.55679,240.49884
0.5593,239.18343
0.56119,236.04475
0.56292,238.21806
0.56564,236.8614
0.56815,235.68541
0.57017,236.82693
0.57193,235.5735
0.57445,236.73157
0.57728,237.30646
0.57951,237.05846
0.58142,237.37933
0.584,237.74312
0.58685,236.02446
0.58919,235.58609
0.5907,236.36278
0.5931,233.94022
0.59607,234.24274
0.59856,234.23051
0.60003,233.40622
0.6023,235.48901
0.60534,234.96786
0.60793,234.95319
0.60977,235.59489
0.61204,234.61539
0.61523,235.00833
0.61799,234.09331
0.62014,232.61337
0.62214,234.11806
0.62504,233.70676
0.62775,232.09926
0.62998,232.84525
0.63147,230.26778
0.63426,229.66669
0.63716,230.34589
0.63953,229.15176
0.64132,231.60242
0.64382,232.19458
0.64703,231.93623
0.64937,233.15538
0.65132,232.83112
0.65412,232.21452
0.65775,232.40573
0.66044,232.13019
0.66264,230.71472
0.66509,232.34993
0.66826,230.6339
0.67095,229.24844
0.6724,230.73538
0.67502,226.44588
0.6782,227.02718
0.68104,226.68843
0.6829,225.76385
0.6849,228.22914
0.68783,228.29297
0.69113,227.935
0.69307,228.43593
0.69503,227.33734
0.69839,226.72076
0.70183,226.43515
0.70414,224.89656
0.70564,225.45583
0.70879,226.81389
0.71219,226.09727
0.71492,227.10115
0.71645,225.61435
0.7192,224.08113
0.72278,224.01765
0.72545,222.35976
0.72717,222.68571
0.72963,224.75806
0.73326,224.78539
0.73615,225.23738
0.73831,225.77425
0.74053,223.40021
0.7441,222.8351
0.7472,222.55466
0.7493,219.83156
0.75126,222.68109
0.75443,222.74333
0.75784,222.49344
0.76,224.54411
0.76211,221.68137
0.76537,223.12195
0.76928,223.31248
0.77183,222.10057
0.77404,223.29108
0.77686,223.49702
0.7809,222.40225
0.78334,222.07687
0.78514,221.80592
0.78837,220.03336
0.79205,219.85042
0.79488,219.50229
0.79632,218.7516
0.79926,221.73885
0.80287,221.2411
0.80621,220.90163
0.80803,221.9957
0.81078,219.9173
0.81465,220.94485
0.81819,220.35149
0.82012,219.95695
0.82237,221.79787
0.82635,221.81487
0.83032,221.39655
0.83269,222.32765
0.8346,220.19536
0.83833,219.12411
0.84214,218.75832
0.84463,216.15973
0.84614,218.63181
0.8494,219.79893
0.8535,219.64137
0.85608,221.41719
0.85817,219.87201
0.8613,219.68933
0.86579,219.89108
0.86853,219.33788
0.87055,219.99434
0.87343,222.29692
0.87806,221.78661
0.88161,221.83247
0.8839,222.79417
0.88658,220.04614
0.89063,220.17854
0.89447,219.91486
0.89542,218.64954
0.89871,221.12268
0.90239,220.69864
0.90661,220.48262
0.90831,222.14691
0.91114,220.6102
0.91501,222.08795
0.9198,221.92787
0.92195,221.50623
0.92383,223.19193
0.92778,224.07173
